id,name,spend_eur,ads_count,party
111081510423194,Sebastian Reischmann,200,8,cdu
100282865348361,FDP Flörsheim am Main,200,2,fdp
1416336798625110,Bündnis 90 / Die Grünen Sindelfingen,200,11,gruene
1673351182934748,AfD Fraktion Volkmarsen,200,29,afd
327846637358280,Bündnis 90 / Die Grünen Beckum,200,26,gruene
128414327190275,SPD Lichtenberg,200,3,spd
1592161514425449,Tino Chrupalla,200,1,afd
100143048926878,Martina Englhardt-Kopf,200,1,cdu
256833181167517,SPD Metelen,200,1,spd
1895458617396005,Martin Rothweiler - AfD,200,2,afd
2501298519941988,Worms mit Herz und Hand,200,4,cdu
195992124283420,SPD Kirchhain,200,2,spd
144954842271188,CDU Nürtingen,200,2,cdu
53810387822,Volker Bouffier,200,1,cdu
114515246763151,Johannes Alexander Müller,200,1,gruene
2346953815624158,Bündnis '90/ Die Grünen Egelsbach,200,18,gruene
112521843528943,Cenk Anadolu Stadtratskandidat SPD Augsburg,200,3,spd
224761767666546,SPD Ortsverband Pfarrkirchen,200,1,spd
271837139607775,SPD Heißen-Heimaterde,200,13,spd
158178084240185,CDU Bad Bentheim,200,4,cdu
1055079281188145,SPD Bad Camberg,200,16,spd
303734852970729,CDU in Pankow,200,1,cdu
134651119878753,CDU Kürten,200,2,cdu
338792609555310,SPD Bad Oeynhausen,200,5,spd
103231624653730,Ulrich Hempelmann,200,2,cdu
1360611007354066,AfD Kreisverband München-Land,200,1,afd
100174421564428,Florian Bücker - Bürgermeisterkandidat,200,12,cdu
153514488025232,CDU Stadtverband Bocholt,200,2,cdu
986368698135900,AfD Kreisverband Göppingen,200,2,afd
114836333248764,SPD Ortsverein Günzburg,200,4,spd
1051255241587447,Grüne Jugend Kreis Emmendingen,200,8,gruene
104288931677639,Niko Kulisch - Die Linke,200,3,linke
223942571117537,Norbert Maschler,200,5,cdu
274061485960781,FDP Kreisverband Regen,200,1,fdp
100551571855372,Lutz Wagner - AfD,199,8,afd
367810743667763,SPD Willstätt,199,49,spd
875524365823768,CDU Königstein im Taunus,199,13,cdu
649913788417903,SPD Schortens,199,4,spd
151451551553337,Grüne Kaiserslautern,307,17,gruene
162176610571982,SPD Kempten,314,6,spd
105100511553915,Elisabeth Löwenbourg-Brzezinski,198,10,gruene
378913595564200,AfD Bonn - Alternative für Deutschland Kreisverband Bonn,198,4,afd
128551170506139,SPD Eltville,198,29,spd
437801200078293,Ewald Aukes - FDP,197,10,fdp
249898748525417,FDP Kreisverband Altenkirchen,197,6,fdp
185413701557817,SPD Grafschaft,197,11,spd
181934788601360,SPD Ratsfraktion Hannover,197,8,spd
375196716024813,CDU Immenhausen,196,28,cdu
263676400473689,SPD Offene Liste,196,11,spd
107257601429521,Franziska Brzezicha,196,8,spd
154395514626934,CDU Kempen,196,9,cdu
1433558319994719,Wiebke Esdar,195,2,spd
498687433540495,CDU Nordbaden,195,2,cdu
333831323376332,SPD Neustadt - Weinstraße,195,7,spd
258679164938305,Maja Wallstein,195,6,spd
1836437523049040,Bündnis 90/Die Grünen Kreisverband Rastatt-Baden-Baden,195,35,gruene
1728526720521604,SPD Bremen Altstadt-Mitte,195,8,spd
168710909850503,CSU Langenzenn,195,7,cdu
188983001161981,FDP Kreisverband Mühldorf,195,6,fdp
1588308518071269,CDU Mainz-Finthen,195,7,cdu
289903304467900,CDU Stadtverband Bad Neuenahr-Ahrweiler,195,13,cdu
1762497063782108,SPD Bitburg,194,9,spd
109141753838088,SPD Ebsdorfergrund,194,12,spd
1617996528483345,CDU Alzey,194,17,cdu
409392505748231,SPD Herzebrock-Clarholz,194,19,spd
1449436672016362,FDP Steinbach,194,8,fdp
600603400063403,FDP Rottal-Inn,194,10,fdp
1651662058444657,Bündnis 90/Die Grünen Wipperfürth,194,8,gruene
1567016376653890,AfD Stadtratsfraktion Germersheim,193,26,afd
130453767149417,CDU / Freie Wähler Ortschaftsratsfraktion Karlsruhe - Wettersbach,193,4,cdu
467923959890846,SPD Eschborn,193,20,spd
114797460647719,Regine Laroche,193,23,spd
227593010764709,FDP Recklinghausen,193,12,fdp
252477888184211,SPD Bürgerliste Poing,193,4,spd
468689393197201,CDU Friedrichsdorf,192,15,cdu
471093709629868,Bündnis 90/Die Grünen Treptow-Köpenick,192,18,gruene
389328231263828,CDU Gemeindeverband Stuhr,311,24,cdu
194127287315237,CDU Walsrode,192,4,cdu
105786621499356,CDU Felsberg,191,7,cdu
559704501209297,Hannes Gnauck - AfD,380,15,afd
108370490959961,Othman Abu Shelbayeh,191,8,spd
247385665299120,FDP Bottrop,191,3,fdp
598000807063558,SPD Korschenbroich,191,25,spd
302801446558794,FDP Gelsenkirchen,191,6,fdp
440790136052534,SPD Übach-Palenberg,190,10,spd
507719229383563,CDU Bad Soden am Taunus,190,14,cdu
100817598288147,Dr. Stefan Kohn - FDP,190,13,fdp
267319883395961,SPD Weyhe,190,4,spd
109393043808721,AfD Bad Driburg,190,33,afd
753007784740231,SPD OV Erdmannhausen,190,24,spd
151376741644253,SPD Rüsselsheim,190,10,spd
100895795613471,WolfsburgDetmerode,190,11,spd
281777915200709,SPD Lingen,190,12,spd
424139101024673,CDU Rödelheim Hausen,190,5,cdu
102713838471608,Christian Morgenstern,190,6,fdp
1855822448066968,CDU Stadtverband Oberzent,190,28,cdu
1333107056727044,SPD-Bezirk Hessen-Süd,190,6,spd
124721997576339,SPD Nordhorn,190,21,spd
2280286458870451,Niklas Nienaß,190,6,gruene
1529533767338631,SPD Kirchlinteln,190,9,spd
210733305754798,Die Grünen  Ortsverband Burglengenfeld,190,50,gruene
424326837598599,CDU Versmold,189,18,cdu
779853645731196,FDP OPR,189,7,fdp
173611642741960,CDU Drensteinfurt,189,12,cdu
777732902273696,Grüne Bönen,189,11,gruene
106318810954986,Sabrina Proschmann,189,9,spd
147223375440897,SPD Lippe,189,7,spd
1460795687473895,Jusos Nordsachsen,189,10,spd
1859149194322817,FDP Monheim am Rhein,189,17,fdp
102921298782718,Bündnis90/Die Grünen Sömmerda,189,4,gruene
360677464011683,SPD Neuenrade,188,25,spd
515264738516374,SPD Kreisverband Westerwald,188,19,spd
455646321193165,CDU Hanau,187,18,cdu
332924326739756,FDP Haltern am See,187,8,fdp
2216620548420176,Michael König,187,5,fdp
172131953142151,SPD Stadtverband Peine,318,30,spd
334773063552563,ProLiberal.de - FDP-Werbemittel,187,10,fdp
105966740840816,OV Grüne Wettringen,187,17,gruene
1588069334750415,SPD Kiedrich,187,72,spd
734443896713118,CDU Raunheim,187,14,cdu
164892626891228,SPD Bobenheim-Roxheim,291,47,spd
369695607218208,CDU Kämpfelbach,187,8,cdu
1752189234998778,FDP Verl,187,10,fdp
187958934739375,SPD Otterfing,186,14,spd
349538049054657,FDP FW Fraktion im Göppinger Gemeinderat,186,28,fdp
325731754204223,CDU Recklinghausen,186,15,cdu
2032306920395020,FDP Grenzach-Wyhlen,186,12,fdp
680517605346814,Alternative für Deutschland - Kreisverband Nordwestmecklenburg,320,19,afd
231027893768340,SPD Lippstadt,186,7,spd
308966205783641,SPD Stadtverband Bocholt,186,7,spd
546256842081414,CDU Singen,186,6,cdu
333324376847889,SPD Neu-Anspach,185,14,spd
838535636182787,SPD Ortsverein Usingen,185,17,spd
184678664880473,CDU Saerbeck,185,21,cdu
1443726005842569,CSU Hausham,185,7,cdu
524767294301035,SPD Nachrodt-Wiblingwerde,185,13,spd
229443367116975,CDU Südliche Weinstraße,185,5,cdu
186699038205479,CSU Bobingen,185,18,cdu
328800300836563,SPD Gemeinde Lehre,184,1,spd
112833217553970,Tim-Luka Schwab,184,3,spd
1301400426701696,Lars Blumenhofer - Stadtrat Rosenheim - FDP,184,10,fdp
417366321625336,SPD Halensee,184,10,spd
1396976483913409,AfD Berchtesgadener Land,184,10,afd
436856250420783,FDP Verbandsgemeinde Wörrstadt,184,10,fdp
233734503401190,CDU Vlotho,184,8,cdu
170562939669925,SPD Scheeßel,184,51,spd
103854028333602,GRÜNE Bornheim-Ostend,184,11,gruene
215331801846230,SPD Eitorf,184,10,spd
1558516437749530,SPD Rheydt / Odenkirchen,183,19,spd
84968875517,FDP Dresden,183,7,fdp
397654424130106,SPD Rottal-Inn,183,11,spd
100999938673311,Norman Sehmisch FDP,183,19,fdp
1014215128693491,Bündnis 90/Die Grünen Groß-Umstadt,182,32,gruene
241167199278440,CDU Freiburg-Zähringen,182,13,cdu
105563771403045,Junge Abgeordnete der CDU Marburg-Biedenkopf,182,7,cdu
347175819039886,CSU Forstinning,182,7,cdu
219532281465265,SPD Ortsverein Dissen,182,13,spd
1401526666780427,FDP Nettetal,182,16,fdp
207304859711417,FDP Erkelenz,182,22,fdp
141951685994812,Bündnis 90 / Die Grünen Alzey-Worms,182,31,gruene
479092455961993,SPD für Kirchzarten,182,13,spd
295182043992105,SPD Münchholzhausen,181,19,spd
119976188037060,CDU Diepholz,181,42,cdu
1499808146899551,CDU Uhldingen-Mühlhofen,181,21,cdu
102078341905536,Julia Präkel,181,6,cdu
142663465825106,CDU Dolberg,181,7,cdu
441073085964336,SPD Jülich,181,2,spd
214130325805152,CDU Vohwinkel,181,43,cdu
293470830665144,CDU Siegburg,180,4,cdu
228132367364725,Ina Sinterhauf - Grüne Politik für Coburg,180,5,gruene
467318073450151,Grüne Limburg,180,5,gruene
719236951450101,SPD Jümme,180,20,spd
580013195399403,CDU Gemeindeverband Künzell,180,16,cdu
205756739465079,Grünes Tutzing am Starnberger See,180,2,gruene
102092301670217,CDU Hansestadt Uelzen,180,6,cdu
1442935579341947,CDU Bochum-Dahlhausen,180,15,cdu
103676465059944,FDP Laatzen,180,8,fdp
104013991253384,Moira Obendorf SPD,180,42,spd
408066718377,CDU Hohenstein,180,27,cdu
358301088575156,Christoph Schmitt,180,25,spd
113899730391677,FDP Niederkrüchten,180,8,fdp
452395314811059,CSU Neustadt an der Donau (Ortsverband),180,5,cdu
195311520659423,CSU Burgkunstadt,180,22,cdu
104644150948703,Michael Ritz FDP,180,1,fdp
273804366129797,"Astrid Hennies, SPD Bürgerschaftsabgeordnete für Rahlstedt",179,24,spd
1597991967123037,SPD OV Neuendettelsau,179,9,spd
184578968224406,FDP Großkrotzenburg,179,13,fdp
456590651077853,CDU Kreisverband Tübingen,179,29,cdu
1610509532530931,CDU Wartburgkreis,179,5,cdu
1590486400974522,FDP Delitzsch,179,14,fdp
856180968079707,AfD Demmin,178,31,afd
211769465593716,SPD Geldern,178,17,spd
731220357272395,CSU Marktbreit-Segnitz,178,10,cdu
634691876703843,Daniel Günther,178,2,cdu
100652551936501,Niklas Hannott,178,10,fdp
104408264641919,Marc Klein CDU,178,29,cdu
653106224751996,DIE LINKE. Neuss,178,19,linke
628306437206915,CDU Minden,178,6,cdu
1618008748513984,Ulrike Schielke - Ziesing AfD MV,178,4,afd
1043309992370443,Catherina Pieroth,178,10,gruene
169373009772164,Dorothee Martin,177,1,spd
1636530993247207,Freie Demokraten FDP Duisburg-Mitte,177,15,fdp
111921953865806,Bündnis 90/Die Grünen Halver,177,15,gruene
279370635478852,SPD Viernheim,176,9,spd
558929064213994,FDP Waiblingen,176,4,fdp
137329408482966,Franziska Schwarz,176,6,spd
1320503704691310,FDP Walluf,176,16,fdp
321220311306238,Udo Schiefner,176,14,spd
102784067817097,Ortsverband Erwitte Bündnis90/ Die Grünen,175,6,gruene
2067935513465145,SPD Möhnesee,175,4,spd
277810905674970,CDU Kreisverband Saalfeld-Rudolstadt,175,5,cdu
209379569250991,CDU Rhein-Lahn,175,5,cdu
107203214960592,FDP Salzgitter,175,18,fdp
622036121165187,"Thomas Baum, SPD",175,2,spd
1991710424463343,Grüne Jugend Kaiserslautern,320,20,gruene
121753084516276,CSU Bad Tölz,175,6,cdu
365023676868029,CDU Stadtverband Garbsen,175,10,cdu
159469567405810,SPD Böblingen,175,7,spd
841878565906535,Grüne Mayen-Vordereifel,174,3,gruene
541301712695390,FDP Ruppichteroth,174,18,fdp
309653519237538,SPD Ratsfraktion Göttingen,174,6,spd
430061320527525,CDU Kaufungen,174,7,cdu
105032246247030,Grüne Landsberg,173,11,gruene
970406539678569,FDP Ortsverband Bonn,173,18,fdp
291314440980465,CDU Leiferde,173,10,cdu
105675171532273,Torsten Hanke,173,14,cdu
112417220124424,FDP Neu-Anspach,172,5,fdp
131251370415005,CDU Hoyerswerda,172,5,cdu
104993344383969,Klaus Schröder,172,9,gruene
137499346311080,FDP Swisttal,172,14,fdp
114846941910425,SPD Bad Soden-Salmünster,172,20,spd
100559255087992,SPD Bockum-Hövel,172,4,spd
128245050706357,CDU Rodgau - Die Rodgaupartei,172,58,cdu
743245982461614,SPD Straubing,171,8,spd
111261860456924,CSU Ortsverband St. Wolfgang,171,10,cdu
152305051446854,SPD Kumpfmühl-Königswiesen-Ziegetsdorf,171,5,spd
1681449658753246,Bündnis 90/ Die Grünen Kassel-Land,171,5,gruene
102760939837650,SPD Rodgau,170,8,spd
1670642359847042,Grüne Harburg-Land,170,5,gruene
1734021903492626,CDU Senne,170,9,cdu
298122647373667,SPD Extertal,170,18,spd
168186379912419,Grüne Gehrden,170,2,gruene
1521530528151337,Grüne Bingen,170,2,gruene
1515732335370526,AfD-Fraktion Dresden,170,9,afd
429385703763086,SPD Gudensberg,170,5,spd
240553262707123,CSU Feucht,170,17,cdu
206900322845502,CSU Bodenmais,170,17,cdu
108220117421503,SPD Kleinheubach,170,9,spd
115347451960050,Dr. Andreas Schmidt (SPD),170,6,spd
102226771270969,Grüne Büchenbach,169,3,gruene
974395792948318,SPD Steinweiler,169,13,spd
135923273425386,FDP Wehrheim,169,34,fdp
953432981380650,SPD Bad Lauterberg,319,17,spd
286329134866051,SPD Mutterstadt,169,3,spd
227244231121879,FDP Alfter,168,25,fdp
1591600214390553,FDP Stadtverband Herford,168,6,fdp
419453304808622,CDU Stadtverband Halle Westfalen,299,54,cdu
773189526078407,SPD Ratsfraktion Mönchengladbach,168,15,spd
166317113542018,SPD Erlangen-Höchstadt,168,6,spd
611098695690900,SPD Gemeindeverband Marpingen,168,14,spd
426832974507797,CSU Ortsverband Seefeld,167,16,cdu
764605873891788,FDP Gemeindeverband Lambsheim-Heßheim,167,6,fdp
1248248725285516,FDP - Oberspreewald-Lausitz,167,11,fdp
149315275892887,CDU - Stadtratsfraktion OHZ,167,19,cdu
809905502428055,AfD Kreisverband Oberallgäu-Kempten,167,2,afd
197654703587392,Bündnis 90/Die Grünen Hofheim,166,18,gruene
173057316685702,SPD Ortsverein Borgfeld,166,10,spd
588268608019801,CDU Thedinghausen,166,6,cdu
561820827295913,GRÜNE Voerde,166,17,gruene
104609564676260,FDP Herscheid,166,7,fdp
113811077209969,CDU Flottbek/Othmarschen,166,2,cdu
209574169074392,CDU Schüttorf,166,13,cdu
102259457878446,Silke Seif,165,8,cdu
952363764799100,CDU Kirchheim,165,11,cdu
583068641731762,Alternative für Deutschland - Kreisverband Gütersloh,165,6,afd
288246094633472,Freie Demokraten - FDP Siegen-Wittgenstein,165,14,fdp
133818163458390,CDU Unstrut-Hainich,165,6,cdu
425338230825019,CDU Stadtverband Nauen,165,12,cdu
271467069680796,CDU Stadtverband Werder Havel,165,3,cdu
939363966102697,SPD Ortsverein Würselen-Bardenberg,165,12,spd
146859055359674,CDU Kirchlinteln,165,8,cdu
398727736839393,CDU Neu-Isenburg,165,22,cdu
642925239502480,CDU Ortsverband Rennerod,164,7,cdu
487443491373554,CSU Oberschneiding,164,15,cdu
430804417307268,Miro Becker - FDP,164,6,fdp
501878399888444,FDP Schwabach,164,9,fdp
208569592634691,SPD Ludwigshafen-Gartenstadt,164,5,spd
105586048323370,Christoph Bußmann,163,16,cdu
640513682662113,GRÜNE Stadt Traunstein,163,3,gruene
112900193781976,Dirk Büttner - Bürgermeisterkandidat für Walluf,163,10,cdu
125100120895977,SPD Kelkheim,163,14,spd
459145907774430,FDP Colditz,163,6,fdp
325907958358434,Olaf von Loewis - Ihr Landrat in Miesbach,163,4,cdu
844254989000987,CDU Krefeld,163,29,cdu
640938292632955,FDP Langenhagen,163,7,fdp
1773700766191699,CDU Hüsten,162,12,cdu
213148952141497,SPD-Henstedt-Ulzburg,162,17,spd
1688560658047541,SPD Schermbeck,162,15,spd
119271656814,FDP Minden,162,20,fdp
356465711126626,SPD Altlünen,162,15,spd
107210724386158,Bündnis 90/ Die Grünen Dormagen,161,26,gruene
429211420985924,AfD Ransbach-Baumbach,161,4,afd
1951376141547799,AfD-Kreisverband Göppingen kommunal,161,5,afd
102610141864604,"Jürgen Gasper, SPD",161,3,spd
242043602649034,CDU Rödersheim Gronau,161,1,cdu
307903272711583,FDP Neumünster,161,2,fdp
110888197368014,SPD Ortsverein Schildesche,161,11,spd
590727011389999,CDU Stadtverband Linz,161,3,cdu
275890306192090,UentropSPD,161,10,spd
893091734093141,FDP - Ortsverband Schleiden,161,11,fdp
1394017360862384,FDP      Regensburg-Land,161,12,fdp
827088533971956,AfD Bitterfeld-Wolfen,160,7,afd
285169894906350,SPD Reinickendorf,160,14,spd
101547624640909,Carolina Pougin CSU Stadtratskandidatin,160,22,cdu
169937129719740,SPD Bad Soden,160,21,spd
101202218686429,CDU Gemeindeverband Wendeburg,160,70,cdu
447350975348324,CDU Ortsverband Leipzig Süd,301,40,cdu
311584832324525,SPD Aachen Ost,160,2,spd
102664445285765,Die Grünen Land Hadeln,160,18,gruene
275768852705,CDU Schwalbach,160,4,cdu
102372401849108,SPD Bad König,160,6,spd
296285460382744,Bündnis 90/Die Grünen Erkrath,160,2,gruene
436058773264085,SPD-Bruchhausen Ruhr,160,4,spd
166528790034097,Grüne Hochschulgruppe Duisburg-Essen,160,2,gruene
2403567993199553,SPD Remchingen,160,3,spd
110251857401162,Alexander Finke,160,4,spd
223067194524750,FDP Frankfurt Mitte-Nord - OG 9/10,160,6,fdp
1467657193556609,Bündnis 90/Die Grünen Enger,160,10,gruene
205561226289494,Stefan Baumann Freie Demokraten FDP,160,6,fdp
1216829358406353,SPD Stadtverband Wadern,160,3,spd
121571854587803,Grüne Garbsen - Bündnis 90 / Die Grünen,160,13,gruene
701652443274243,SPD Stadtverband St. Wendel,159,17,spd
100502663646312,SPD Korbach,159,15,spd
741230319321253,SPD Roßdorf und Gundernhausen,159,8,spd
686412221377302,SPD-Wittlich,159,2,spd
1249442305066391,SPD Hüllhorst,159,5,spd
921341487938511,CDU Gemeindeverband Loxstedt,158,43,cdu
104163394950866,Nicolas Gregg - AfD,158,10,afd
836580993023136,CDU Bobenheim-Roxheim,158,12,cdu
102291951259667,Jan Koltze,158,2,spd
1604146103249335,B90/DIE GRÜNEN Ortsverband SG Fintel,158,19,gruene
114829427056082,Jutta Janda - Bürgermeisterkandidatin SPD Friedrichsdorf,158,7,spd
163139997033615,Die Linke Saale-Holzland-Kreis,309,16,linke
265905486861910,FDP Kreis Pinneberg,158,8,fdp
134159136635208,SPD Bad Godesberg,158,8,spd
101768168706677,Kristian Klinck - Bundestagskandidat der SPD,158,12,spd
410716272376108,AfD Kreisverband Bad Kreuznach,158,12,afd
109938160738812,FDP Coesfeld,158,6,fdp
104960911145027,Christian Thies,157,11,cdu
1414685082192525,Bündnis 90/Die Grünen Mainz-Bingen,157,29,gruene
289409347860963,FDP Kreisverband Wittmund,157,9,fdp
231762066854929,CDU Mettmann,157,9,cdu
522650944454345,CDU Xanten,157,15,cdu
1750887895230633,SPD Kornelimünster und Walheim,157,12,spd
102866251727710,FDP Niedernhausen,157,5,fdp
663685697025464,Grüne Fraktion Geislingen,156,2,gruene
109567247483020,B90/Grüne Lütgendortmund,156,13,gruene
1478881592441809,FDP Havelland,156,3,fdp
1486518781559693,SPD Backnang,156,5,spd
119155148758792,Union der Mitte Deutschlands - CSU & CDU Mitgliederinitiative,156,10,cdu
278635285512969,SPD Kreis Steinfurt,260,6,spd
969554953126686,Freie Demokraten FDP Bonn-Duisdorf,156,21,fdp
1413749365558894,Grüne Heidenheim,156,8,gruene
1978820102397741,FDP Münster und Altheim,156,94,fdp
698413087201364,SPD Bonn-Mitte,156,2,spd
101249718838573,CDU Selsingen,156,12,cdu
101451368713978,Bündnis 90/Die Grünen Kreistagsfraktion Wesel,156,12,gruene
105420141017224,CDU - Dla Polaków w Emmerich am Rhein,155,15,cdu
870809093062801,CDU Osterode am Harz,155,2,cdu
670568279792024,Ralf Derichs - SPD,155,9,spd
103246236416384,CDU Mühltal,155,28,cdu
107903384038433,FDP FWG Bogen,155,6,fdp
306999623987,CDU Fraktion Hessen,155,6,cdu
326264010746123,SPD Wermelskirchen,155,11,spd
305250279569563,BayernSPD,155,4,spd
106053443081890,Bündnis90/Die Grünen Bad Vilbel,155,12,gruene
583471598446291,Bündnis 90 / Die Grünen KV Roth,155,6,gruene
1377852232331116,FDP Rhein-Pfalz-Kreis,155,4,fdp
1510130265909561,AfD Raguhn-Jeßnitz,155,3,afd
109144482547942,SPD Ortsverein Langenfeld,155,4,spd
808686049495332,Grüne OV Neunkirchen/Saar,155,6,gruene
1092090814188574,FDP Mainhausen,155,17,fdp
1562103247383775,"Clemens Hoch, MdL",155,7,spd
113168673713970,Wilhelm Steitz,155,9,gruene
783419668352777,SPD Kreis Vulkaneifel,154,5,spd
316177542661181,Christoph Högel - AfD,154,8,afd
112008873578847,Grüne Gauting,154,7,gruene
284402774911378,FDP Darmstadt-Dieburg,154,11,fdp
171045921199,Bündnis 90 / Die Grünen Lehrte,153,9,gruene
160923090658176,Hans-Ulrich Ihlenfeld,153,8,cdu
476428685707409,CSU Ortsverband Gerolzhofen,153,7,cdu
463056427140665,SPD-Unterbezirk Nienburg,153,9,spd
106109981127579,Nicole Schoeppner - Ihre Bürgermeisterin für Burbach,153,19,spd
1897741213777748,CDU Düsseldorf Stadtbezirk 2,152,11,cdu
110004534560226,Lena Werner,152,11,spd
327014190765345,SPD Parsberg,152,19,spd
467007276739128,FDP Bad Soden am Taunus,152,4,fdp
164033833803322,CDU Harsewinkel,152,17,cdu
226986057433674,GRÜNE Timmendorfer Strand,152,5,gruene
2525231244172703,SPD Ortsverein Sitzerath,152,11,spd
582587338813502,Jörg Müller - Listenplatz 6 - CDU Pforzheim,152,10,cdu
288777944606791,FDP Kreis Euskirchen,276,6,fdp
231091473726673,CSU Kreisverband Lichtenfels,151,6,cdu
460242884024348,SPD Ahrensburg,151,8,spd
332813077503919,FDP Oberneuland,151,6,fdp
171644369913907,SPD Waiblingen,151,3,spd
1013334472066809,CDU Bremervörde,150,22,cdu
1467181276866442,Wolfgang Tiefensee,150,3,spd
742023419338857,MigrationUndVielfaltBreisgau,150,1,spd
298610953559601,CDU-Kreisverband Birkenfeld,150,5,cdu
1528281827459641,BÜNDNIS90/ DIE GRÜNEN Leinfelden-Echterdingen,264,31,gruene
90801318280,"Marco Hellfritzsch, SPD",150,5,spd
193185649486,Jusos Oberbayern,150,3,spd
482946268500891,FDP-Radolfzell,150,8,fdp
108817154806593,FDP Alstertal-Walddörfer,150,3,fdp
110578666303396,Grüne Jugend Kiel,150,2,gruene
249489611754289,SPD Kreis Euskirchen,285,7,spd
455118961195387,Grüne Köln Kalk,150,8,gruene
101645718712713,CDU Kleistpark,150,1,cdu
710515235657473,SPD Heusweiler,150,11,spd
1619518141658139,"AfD - Alternative für Deutschland, Kreisverband Esslingen",150,3,afd
340686595988983,SPD Lohmar,150,5,spd
242162765853474,CDU Hainburg,150,5,cdu
204216162939085,FDP Kreisverband Segeberg,264,4,fdp
193912080650892,SPD Kamp-Lintfort,150,6,spd
1193062544040394,Fraktion Bündnis 90 / Die Grünen Treptow-Köpenick,150,20,gruene
419059791482774,CDU Grevenbroich,150,10,cdu
314026295883189,AfD Schwandorf,150,1,afd
331514050304517,BÜNDNIS 90/DIE GRÜNEN Idstein,150,15,gruene
1987380828229661,Michael Räckers,150,3,cdu
1678999148999509,SPD Nordsachsen,150,2,spd
455005198041087,Alternative für Deutschland - KV AfD Saarlouis,150,2,afd
101246131791795,"Elrid Pasbrig, SPD",150,16,spd
333628927312773,CDU Holzwickede,150,3,cdu
184828882117564,René Bringezu,149,7,afd
295390037213185,CDU Simmern Rheinböllen,264,47,cdu
146474146009071,AfD Kreisverband Ostholstein,149,2,afd
470276169670793,FDP Kreisverband Limburg-Weilburg,149,10,fdp
143349226404386,FDP Südlohn Oeding,149,1,fdp
201418749980367,Grüne Landtagsfraktion Thüringen,149,8,gruene
105349205021816,FDP Norderney,149,10,fdp
102707161440303,Stefan Pohl,149,5,spd
320214781466077,Frank Ehrlich,149,1,cdu
250783768614772,AfD Görlitz,149,9,afd
873726379381151,AfD Kreisverband Mannheim,149,3,afd
612797985583478,Bündnis 90 /Die Grünen - Kreisverband Rhein-Lahn,148,30,gruene
136727203194318,SPD Osterholz-Scharmbeck,148,24,spd
225715270946270,FDP Bergedorf,148,3,fdp
1389262508016110,FDP Kempen,148,10,fdp
102101991514825,Andreas Hüffmann,148,8,spd
108867060518749,CDU Rüthen,148,13,cdu
115821303139538,FDP Geldern,148,2,fdp
612620872238608,CDU Stadtverband Hilden,148,4,cdu
663373463738086,FDP Mülheim an der Ruhr,148,13,fdp
399128160157420,SPD-Ortsverein Iphofen,148,11,spd
1450128278551349,SPD Bad Schönborn,147,11,spd
128422283926961,FDP Willich,147,42,fdp
351960394952625,CSU Ortsverband Berg am Laim,147,9,cdu
345866716042091,CDU Zell u.A.,147,18,cdu
256592201060321,Grüne Jugend Stuttgart,147,8,gruene
108274924327855,"Joachim Wolff,  SPD Neuss/Delrath",147,6,spd
1572985619641861,SPD Stadt Wolfenbüttel,146,15,spd
112801723850050,Tobias Vogt,146,6,cdu
287576958049087,CDU Walldürn,146,9,cdu
117088578989172,FDP Alsdorf,146,14,fdp
103820038384128,Marion Sollbach,146,11,spd
851421535037319,JuLis - Junge Liberale Erwitte,146,8,fdp
113459343395770,FDP Laaber-Brunn,146,14,fdp
606153386084635,Alternative für Deutschland - Kreis Bergstraße,146,6,afd
214546961927765,CDU-Vogtland,146,26,cdu
150262405149774,FDP Hamburg-Billstedt,145,4,fdp
408385705965676,CDU WIEHL,145,4,cdu
104525194356459,Paul Lehmann - Die Linke,145,17,linke
111862212237997,SPD im Landkreis Fulda,145,6,spd
233169970369189,SPD Kreis Siegen-Wittgenstein,145,7,spd
356307044482568,CSU Ortsverband Euerdorf Wirmsthal,145,4,cdu
107490104326152,Stefan Ahmann,145,14,cdu
990785000995248,SPD Meppen - Ortsverein und Fraktion,145,14,spd
173450889377945,FDP Friedrichshain-Kreuzberg,255,53,fdp
115401286488884,CDU Petershagen,145,3,cdu
190973557760414,FDP Deggendorf - Freie Demokraten,145,6,fdp
422896587793643,FDP Linnich,145,16,fdp
399095530227265,SPD Linsengericht,145,12,spd
112046037593672,Frank Schubert - Grüne Politik für Niedenstein / Schwalm-Eder,145,3,gruene
106353601701960,AfD Dennis Jahn,144,3,afd
627259404434392,SPD Neunkirchen-Seelscheid,144,18,spd
288517671353140,SPD Nordend Frankfurt,144,23,spd
1603748553235279,Jens Geyer,144,4,spd
667863239952278,SPD Saerbeck,144,21,spd
102781318814576,CDU Holdenstedt,143,4,cdu
156645444447910,CDU Stadtverband Göppingen,143,17,cdu
147347808656764,CDU der Hansestadt Buxtehude,143,2,cdu
101642368559714,Anne Janssen Bundestagskandidatin,143,3,cdu
257599671078979,AfD - Kreisverband Stade,143,16,afd
577455356107147,Max Biniek,143,15,spd
200875150700863,CDU Ortsverband Schwegenheim,143,16,cdu
272534791011,SPD Rosenthaler Vorstadt,143,16,spd
1745682372370310,Michael Gerdes,142,2,spd
260363768173854,Grüne Jugend Lev-RheinBerg,142,16,gruene
1464683640528359,SPD Dreisamtal,283,15,spd
515948882107563,CDU Stadtverband Sangerhausen,141,10,cdu
236852536352260,SPD Flensburg,141,12,spd
135309279967788,FDP Wolnzach,141,15,fdp
